,visit_id,completed_process,group
9625,403697445_42304454593_703604,0,Test
9626,403828218_2348081131_743804,1,Test
9627,403869420_79895007779_405843,0,Test
9628,403921584_19069350943_42896,1,Test
9629,403978688_33354391156_508592,0,Test
9630,404014067_88354546788_596489,1,Test
9631,404056753_69167660298_558271,0,Test
9632,404065713_34248193360_582646,1,Test
9633,404088085_85283121840_897313,0,Test
9634,404101581_78639934107_511564,0,Test
9635,404137109_50184150140_113817,0,Test
9636,404159380_74912093365_475041,1,Test
9637,404244771_25200838483_936239,1,Test
9638,404315297_93325947192_775324,0,Test
9639,404357026_67137336338_59534,1,Test
9640,404358280_16537544180_73821,1,Test
9641,404362335_42462144499_968183,0,Test
9642,404363932_71507700475_493956,1,Test
9643,404373414_87710947243_913846,1,Test
9644,404380876_32626430861_870519,1,Test
9645,404401078_4442064467_263584,0,Test
9646,40442290_21214331073_542837,1,Test
9647,404451586_39583613275_921568,0,Test
9648,404452635_99286185310_268286,1,Test
9649,404461079_89474920577_146570,1,Test
9650,404467320_47794169012_406171,0,Test
9651,404528064_36561105176_787116,1,Test
9652,404597829_97019563316_643281,1,Test
9653,404614300_83470194328_266374,1,Test
9654,4046361_69751124227_591844,0,Test
9655,404709138_90738487336_749000,1,Test
9656,404714429_49901979098_515474,0,Test
9657,404732687_77208360786_38058,1,Test
9658,404759742_93641063440_198595,0,Test
9659,404771454_67421318868_627683,0,Test
9660,404794580_80003881456_692847,0,Test
9661,404800599_14018256477_533995,0,Test
9662,404832029_28890731394_243138,1,Test
9663,404855588_49767817494_535211,0,Test
9664,405002727_92619013592_271802,0,Test
9665,405007247_52891955295_374636,0,Test
9666,405016278_81683995814_96500,0,Test
9667,405019196_93740760790_113671,0,Test
9668,405030532_2925233681_555920,0,Test
9669,405053201_19216320416_456919,1,Test
9670,405085017_8220094321_936574,0,Test
9671,405102309_47260195051_351842,0,Test
9672,405118294_87702480016_543891,0,Test
9673,405129485_36769174627_306707,0,Test
9674,405138101_95602876077_593583,0,Test
9675,405169181_59736539927_933541,1,Test
9676,405193786_50187126685_940983,0,Test
9677,405247472_56052192640_658632,0,Test
9678,405309568_7497588256_699410,1,Test
9679,405348626_7417320690_675590,0,Test
9680,405357654_3751170724_712552,1,Test
9681,405381559_63253610925_866811,1,Test
9682,405391556_37380359959_148761,0,Test
9683,405414776_45199060230_251322,1,Test
9684,405459437_80395286833_384875,1,Test
9685,405473002_73450860224_544424,1,Test
9686,405492039_19552960377_814429,1,Test
9687,405492068_19654047652_205046,0,Test
9688,405513234_77272453666_527903,0,Test
9689,405515939_19686718362_413891,0,Test
9690,405519701_69359737726_147268,1,Test
9691,405520372_10822785641_510260,0,Test
9692,4055418_53925147544_418422,0,Test
9693,405566395_57001486575_18362,0,Test
9694,405643968_82605828032_674253,0,Test
9695,405747591_72862516888_580568,0,Test
9696,405755722_76294243421_533633,0,Test
9697,405792238_19470703703_318666,1,Test
9698,405807520_28895937022_443500,0,Test
9699,405822884_22548871218_84941,0,Test
9700,405824121_2624406799_693295,1,Test
9701,405886072_27688515829_432033,0,Test
9702,40588692_46424162315_618541,1,Test
9703,405937483_57842649669_856788,0,Test
9704,40594878_23714355600_221260,1,Test
9705,405953741_76464055938_143011,0,Test
9706,405993814_9925925052_921403,0,Test
9707,405999114_53932328111_399848,1,Test
9708,406073591_12813388657_556131,1,Test
9709,406106918_2714462734_872338,1,Test
9710,406207301_87972467120_269736,1,Test
9711,406229121_72744603193_350674,0,Test
9712,406323273_31405961000_567041,0,Test
9713,406350880_31918224569_508217,0,Test
9714,40635306_39351205476_159241,0,Test
9715,406358497_9700108536_35445,0,Test
9716,406390451_27975923308_35728,1,Test
9717,406399230_78047746104_643274,0,Test
9718,406423025_88452416342_628025,1,Test
9719,406461792_46633850198_185812,0,Test
9720,406488486_45992594468_350742,0,Test
9721,406495150_28785767455_801768,1,Test
9722,406536624_97220398316_656632,0,Test
9723,406563232_26261620709_935603,1,Test
9724,40657780_26114018961_798130,1,Test
9725,40662252_19082381723_721227,0,Test
9726,406665678_32730388804_790411,1,Test
9727,406679212_48443474049_634121,0,Test
9728,406679302_86192875485_760236,0,Test
9729,406752607_10819083284_489644,1,Test
9730,40675776_79064823233_179200,0,Test
9731,406793815_64950227166_955397,1,Test
9732,406845948_83413915194_813035,0,Test
9733,406874993_67183299749_641388,0,Test
9734,406897053_27246984360_123819,1,Test
9735,406914032_49646154994_653345,1,Test
9736,406929804_68781871946_773794,1,Test
9737,406937256_72976926962_7523,0,Test
9738,406948136_16323403753_813494,1,Test
9739,406951317_39784216583_32934,1,Test
9740,406958161_92429984781_514015,1,Test
9741,40708358_87311582378_154642,1,Test
9742,407112939_35324652715_987102,0,Test
9743,407123657_33928074202_508140,0,Test
9744,407157086_79168838199_254330,1,Test
9745,407159596_75454036565_322253,1,Test
9746,407184118_38034819404_971145,1,Test
9747,407192796_9333825093_871175,1,Test
9748,407241150_2901533353_565249,0,Test
9749,407255736_18516507568_185570,0,Test
9750,407287461_99647820733_231376,0,Test
9751,407298022_75178410390_747284,0,Test
9752,407318956_86747170920_848924,0,Test
9753,407367244_27499802833_622418,1,Test
9754,407379942_51961381692_801113,0,Test
9755,407385217_58816420586_43680,1,Test
9756,407389621_43040794491_355096,0,Test
9757,40745190_83304178232_450966,1,Test
9758,407477511_33007440877_185275,0,Test
9759,407535143_5128603276_131093,1,Test
9760,407579926_97445099914_862679,1,Test
9761,407582644_68528411227_382659,0,Test
9762,407589312_8325890097_481844,0,Test
9763,40761219_338279462_672666,1,Test
9764,407615501_74199111230_331295,0,Test
9765,407630172_13722645723_344219,0,Test
9766,407664310_52027691472_916245,0,Test
9767,407671031_15431177445_187608,1,Test
9768,407700332_20440287009_53670,1,Test
9769,407708525_56421970110_493259,1,Test
9770,407710093_40080263812_131654,1,Test
9771,407720282_50291503357_430386,0,Test
9772,407741084_21710990464_993904,1,Test
9773,407745964_17627425411_687807,0,Test
9774,407785094_977973708_325119,1,Test
9775,407853373_4345193157_941658,1,Test
9776,407878795_54524608668_807414,1,Test
9777,407883314_68841375188_522311,0,Test
9778,407947185_27554820298_464057,0,Test
9779,408001993_48395070925_593538,0,Test
9780,408028935_94543205306_646042,1,Test
9781,408077065_3464063714_783984,0,Test
9782,408101376_14232043227_431777,0,Test
9783,408135965_34602784435_474057,0,Test
9784,408212824_88201728339_510462,1,Test
9785,408224501_65076969050_896418,1,Test
9786,408307040_95747782536_187896,1,Test
9787,40830758_75826610162_336184,0,Test
9788,408326291_11722383739_299397,0,Test
9789,408327997_89818690773_148090,0,Test
9790,408343035_29157748342_645936,1,Test
9791,408357319_56346632115_905927,0,Test
9792,408467113_6530145566_491095,0,Test
9793,408567828_93835340269_519373,1,Test
9794,408674669_1261289570_213009,0,Test
9795,408689515_61281548916_475474,1,Test
9796,408693050_86764299563_442333,1,Test
9797,408695207_59400252932_324330,0,Test
9798,408791912_98218878619_397189,1,Test
9799,408820908_8720002043_620564,0,Test
9800,408824588_49302528916_711633,1,Test
9801,408858859_32205751695_45411,1,Test
9802,408908546_58677396947_401561,0,Test
9803,408909652_28659764817_650432,1,Test
9804,408914244_60877945893_663697,0,Test
9805,408922208_6852101289_528499,0,Test
9806,4089322_80408762401_421357,1,Test
9807,408970857_35018154777_149343,1,Test
9808,40897348_62692230033_802734,1,Test
9809,408993656_11397124650_453803,1,Test
9810,409022160_44373540256_358283,0,Test
9811,409063748_38272105306_954223,1,Test
9812,409100772_7441806664_914359,0,Test
9813,409166595_72991908565_737257,0,Test
9814,409208981_56897746555_567232,1,Test
9815,409290150_21870693715_671377,0,Test
9816,409301742_53461623747_715376,1,Test
9817,409320765_70796015905_567580,0,Test
9818,409334_86555294201_799549,0,Test
9819,409391912_23596370892_522959,1,Test
9820,409516533_87204981831_30373,1,Test
9821,409520127_42831851301_5716,1,Test
9822,409524672_1026667962_859258,1,Test
9823,409584310_12710333664_227571,0,Test
9824,409608870_3687561928_630458,0,Test
9825,409615521_26417425272_965683,1,Test
9826,409645181_13885019214_836905,0,Test
9827,40966021_86904627151_348425,1,Test
9828,409707145_45446780851_971475,1,Test
9829,409758049_54526558608_750828,0,Test
9830,409924803_20366078453_990963,0,Test
9831,409941970_38634980950_286305,0,Test
9832,409998999_8365060190_342458,0,Test
9833,41002606_15640500795_285770,0,Test
9834,410027299_34759004991_941436,0,Test
9835,4100398_28633724325_187352,0,Test
9836,410075359_10066094503_978692,0,Test
9837,410084873_93094901247_116795,0,Test
9838,410124640_5143303994_229300,1,Test
9839,410136888_16017978863_629191,1,Test
9840,410149019_73241248829_691165,0,Test
9841,410166092_82058961331_561817,1,Test
9842,41016626_1326762313_166687,0,Test
9843,410228987_72624112297_900483,0,Test
9844,410233783_42122800972_503136,0,Test
9845,410242346_97636866852_290876,1,Test
9846,41030343_7188038845_23537,0,Test
9847,41030616_2905669589_951159,1,Test
9848,41032801_71250162998_26785,0,Test
9849,410351162_5862654433_329297,0,Test
9850,410362326_18409222167_290425,1,Test
9851,410386527_63787552893_701797,0,Test
9852,410393579_32722138360_17916,1,Test
9853,410416795_93251388013_820909,0,Test
9854,410421901_73912112653_621349,0,Test
9855,410469115_58509079345_688397,0,Test
9856,410484830_64249580923_461899,1,Test
9857,410493783_88709157426_637149,1,Test
9858,410567619_51683709305_893235,0,Test
9859,410572287_78986035090_167729,0,Test
9860,410582522_78830582024_973292,0,Test
9861,410595036_12025236177_640784,1,Test
9862,410621131_58703449654_907658,0,Test
9863,410677063_98247184019_169378,0,Test
9864,410726374_16971879250_377157,0,Test
9865,410744676_87215685234_916363,1,Test
9866,410754516_3102291665_160577,0,Test
9867,410779714_98640984686_854825,1,Test
9868,410788736_3274658463_594420,0,Test
9869,410790961_11104709227_177493,0,Test
9870,410824951_1168560469_980272,1,Test
9871,410872846_75309382019_998761,1,Test
9872,410883750_77774709717_788514,0,Test
9873,410884369_58357066546_323573,0,Test
9874,410934325_60301562712_559210,1,Test
9875,411072931_92011682294_585700,1,Test
9876,411151445_32507100993_803560,1,Test
9877,411223220_35289952873_184183,1,Test
9878,41122455_19021231839_313969,0,Test
9879,411254115_22674498477_588045,0,Test
9880,411276298_68128177201_606214,1,Test
9881,411285744_9209625987_872505,0,Test
9882,411317187_94650359519_6037,1,Test
9883,411424946_4047284297_381492,0,Test
9884,41147908_98225468721_863240,1,Test
9885,411513415_72156082867_450979,0,Test
9886,411525073_22390952242_141998,1,Test
9887,411596399_34657206994_583881,0,Test
9888,41163011_50257224338_996263,0,Test
9889,411640088_94011104101_793981,0,Test
9890,411645227_8236412687_685897,0,Test
9891,411686548_13941392102_392436,1,Test
9892,411697598_45070917088_306075,1,Test
9893,411767680_4604649845_331186,0,Test
9894,411882448_45940718222_452685,0,Test
9895,411943851_41677003885_791161,1,Test
9896,411972793_32070892138_458981,0,Test
9897,411982539_68136232572_370136,1,Test
9898,411996051_58066523136_212568,1,Test
9899,412002553_38715398900_966572,0,Test
9900,412004640_82773243248_505455,0,Test
9901,412065781_41424084710_352208,0,Test
9902,412074682_31878380371_179521,1,Test
9903,412074825_44171537518_757691,1,Test
9904,412238900_27831387534_205712,0,Test
9905,412246535_35713514609_754668,1,Test
9906,41225573_63319446004_277223,0,Test
9907,412256081_73166514025_311460,0,Test
9908,412287650_78427960820_327259,0,Test
9909,412295494_70973896469_649989,1,Test
9910,412339981_3395003405_714605,1,Test
9911,412385617_33151070815_171068,1,Test
9912,412392909_59562856636_260561,1,Test
9913,412422108_27238534995_744959,1,Test
9914,41255200_52876215039_622498,1,Test
9915,412559367_1224258970_708678,0,Test
9916,412559928_84208640428_316313,0,Test
9917,412629235_5151685595_203904,1,Test
9918,412631821_92370155653_710697,1,Test
9919,412677679_13166514931_171656,0,Test
9920,41267954_37024997887_887903,1,Test
9921,412692779_82406918289_708803,0,Test
9922,412713551_91807030016_749580,0,Test
9923,412739409_77271121688_511014,1,Test
9924,412757383_73470785995_299908,0,Test
9925,41276020_19586368752_486642,1,Test
9926,412767704_78268794160_175182,0,Test
9927,412784087_29566160898_428750,1,Test
9928,412816478_91532248606_671811,1,Test
9929,412836175_4715114161_878005,1,Test
9930,412845469_80647427666_772061,0,Test
9931,412892027_13780863212_111126,0,Test
9932,412899371_26551726075_157143,0,Test
9933,412927006_90332981066_775917,1,Test
9934,412966313_20177942095_939718,0,Test
9935,412968052_74345017765_83562,1,Test
9936,412985114_46629682130_567402,1,Test
9937,413062869_74509046961_981327,1,Test
9938,413069691_52631760084_511488,1,Test
9939,413104699_93397140939_10711,0,Test
9940,413112924_24925347195_268735,1,Test
9941,413153670_23361197069_751162,1,Test
9942,413170894_18250433785_562034,0,Test
9943,413172128_54958149532_137198,0,Test
9944,413211805_79259727669_663355,0,Test
9945,413220676_78549860959_934650,1,Test
9946,41322988_28187602472_12700,1,Test
9947,41324746_15969134241_135389,1,Test
9948,413253130_20607127706_560808,0,Test
9949,413253166_41591987190_509611,1,Test
9950,413298878_68944185134_279085,1,Test
9951,413366463_97957453468_211962,1,Test
9952,413397087_91618514196_257587,0,Test
9953,413431717_80573346341_960330,1,Test
9954,413444792_87545165334_119670,0,Test
9955,413452547_88410049517_780822,0,Test
9956,413465921_8970808370_112949,1,Test
9957,413466919_31157400941_864319,0,Test
9958,413564349_46665218156_184424,0,Test
9959,413670790_51362856930_609652,0,Test
9960,413710159_72357724792_161006,0,Test
9961,413718430_62170371556_386660,1,Test
9962,413733417_24457455166_926661,0,Test
9963,413737349_37814199648_121677,1,Test
9964,413824249_96106167054_597602,1,Test
9965,413845736_55899851265_749228,0,Test
9966,413863507_32080504260_242237,1,Test
9967,413895973_76732495394_173968,1,Test
9968,413942238_61344180334_412300,0,Test
9969,413985093_1909079893_969964,1,Test
9970,414017421_55007774347_599592,1,Test
9971,414032252_13141996608_789736,0,Test
9972,414041170_44850034569_583161,0,Test
9973,414042053_89862531162_294835,0,Test
9974,414070396_76020063285_467840,0,Test
9975,414112141_52897609223_504833,0,Test
9976,414148401_17566419592_717681,1,Test
9977,414149472_12523780649_443971,0,Test
9978,414204466_74775563841_963704,1,Test
9979,414208682_52425080834_515785,1,Test
9980,4142141_96596698231_600006,0,Test
9981,414225473_92985874033_97472,1,Test
9982,414254837_14666569082_590989,1,Test
9983,414279173_22120543600_669360,0,Test
9984,414305685_99099666395_452923,1,Test
9985,414314336_13008655711_91250,1,Test
9986,414386513_52577733977_130098,0,Test
9987,414393516_79473264439_952969,0,Test
9988,414434569_32437055292_570674,0,Test
9989,414455560_17000247108_963158,0,Test
9990,414463679_32555930805_303816,1,Test
9991,414543918_85219386277_753176,1,Test
9992,41480107_88985408509_986170,0,Test
9993,414802900_9043082820_261968,0,Test
9994,414845245_42125836572_510594,0,Test
9995,414909932_14212346595_216686,0,Test
9996,414931226_68650506131_67948,1,Test
9997,414946686_90536845622_369328,0,Test
9998,414949810_88835061872_986177,1,Test
9999,414959921_20289229877_335490,0,Test
10000,414969146_40212853760_958844,1,Test
10001,414985258_78410379329_282288,0,Test
10002,414999562_21385457178_150226,0,Test
10003,41501221_49350914789_546062,1,Test
10004,415052005_22432388648_526924,0,Test
10005,415063159_17994416380_126966,1,Test
10006,415132922_83357720612_341447,1,Test
10007,415176134_76535438203_563033,0,Test
10008,415250215_81325314998_648978,1,Test
10009,41525340_36980747516_551094,1,Test
10010,415257922_69765940070_44202,1,Test
10011,41528179_54643981737_986237,1,Test
10012,415286347_39334132471_685645,0,Test
10013,415289240_90515120563_454159,1,Test
10014,415312742_61093022334_545707,0,Test
10015,415318890_86815280754_56982,0,Test
10016,415335672_52588737538_48205,1,Test
10017,415339055_88744996358_420320,0,Test
10018,415435795_81431334008_878220,1,Test
10019,415446230_19991590511_335157,0,Test
10020,415527052_41010587839_757613,0,Test
10021,415583590_44059534568_141871,0,Test
10022,415628119_45390563499_354344,0,Test
10023,415637591_5016631253_552494,1,Test
10024,415658651_56075457135_482575,1,Test
10025,415737152_64388325218_713818,1,Test
10026,415805900_97510535237_687142,0,Test
10027,415873801_66322074895_138076,0,Test
10028,415907737_12724860852_980503,1,Test
10029,41591830_11447611569_283852,0,Test
10030,415946881_53781807412_339139,1,Test
