visit_id,client_id,Variation,task_time_seconds,task_time_minutes
363707528_98351358105_59101,1002001,Test,5503.0,91.71666666666667
363756165_31456412204_864238,1787233,Test,929.0,15.483333333333333
363822806_94939393101_892356,8804260,Control,61.0,1.0166666666666666
363881003_63071427342_176138,2311400,Test,287.0,4.783333333333333
363931538_52944040454_679491,1724834,Control,633.0,10.55
364055327_64407940972_901980,9833729,Test,96.0,1.6
364244154_61349902408_805379,6385101,Test,3486.0,58.1
364251325_74133007239_663108,5624983,Control,126.0,2.1
364368878_42384260425_829875,4115939,Control,476.0,7.933333333333334
364424571_41736400807_458661,5905388,Test,230.0,3.8333333333333335
364477058_96710731132_988656,5396257,Control,1137.0,18.95
364483903_17289222025_421211,8926765,Control,436.0,7.266666666666667
364502841_90565006819_460606,5055243,Test,599.0,9.983333333333333
364539021_69948801525_636114,1734560,Control,306.0,5.1
364560793_84733143630_824343,4337238,Test,68.0,1.1333333333333333
364600176_73107711676_256667,1597306,Control,343.0,5.716666666666667
364608270_81438533272_205152,9253588,Control,279.0,4.65
364622358_77987301747_551172,5443203,Test,596.0,9.933333333333334
364674804_98935106427_429696,5019409,Test,175.0,2.9166666666666665
364711030_81180054881_86776,7657427,Test,114.0,1.9
364711336_36795539150_990027,5927068,Control,190.0,3.1666666666666665
364790737_55540457302_3934,6444330,Control,254.0,4.233333333333333
364791430_55699278815_2259,3856683,Control,336.0,5.6
364798763_49469418465_468915,6120460,Control,548.0,9.133333333333333
364806230_36023975452_732753,3985654,Control,344.0,5.733333333333333
364908117_42009115443_861158,1703641,Test,389.0,6.483333333333333
364911470_31091713079_726706,1240218,Test,88.0,1.4666666666666666
364927748_99171262446_525749,2894996,Control,239.0,3.9833333333333334
364928209_29389365650_689201,971530,Control,617.0,10.283333333333333
364943962_63727668643_995784,9057331,Test,2631.0,43.85
364946800_24709746594_331000,2229120,Test,170.0,2.8333333333333335
364986082_93535470415_311344,590547,Control,327.0,5.45
365066329_381429956_861017,3229214,Test,374.0,6.233333333333333
365187174_43100731188_164047,3210992,Test,331.0,5.516666666666667
365236256_50436531844_296700,6097361,Control,596.0,9.933333333333334
365259849_45490620163_180829,679865,Test,460.0,7.666666666666667
365272548_35242061271_636650,8255460,Control,400.0,6.666666666666667
365389474_83807458538_916800,2586690,Test,343.0,5.716666666666667
365404828_47056599714_309757,925305,Control,435.0,7.25
365441252_52579367243_607721,8723963,Test,144.0,2.4
365459619_18259645028_279672,2027369,Test,182.0,3.033333333333333
365505533_99380406096_381673,4263526,Control,95.0,1.5833333333333333
365531312_84418386216_148671,5565881,Test,274.0,4.566666666666666
365587953_80906942728_558010,9735061,Control,231.0,3.85
365594203_97163813980_946551,7380697,Test,267.0,4.45
365597143_4618540159_41428,4355856,Test,172.0,2.8666666666666667
365708568_21751547714_726972,2555657,Test,429.0,7.15
365730122_35126642382_334316,3459755,Control,186.0,3.1
365755586_61990048120_352819,1140645,Test,120.0,2.0
365755872_24125786073_866794,7327707,Test,317.0,5.283333333333333
365759318_90417666301_61550,7141663,Test,133.0,2.216666666666667
365785159_41938479221_922738,6898261,Test,72.0,1.2
365832043_40459731933_675266,6018149,Control,162.0,2.7
365841257_33465036611_961450,4007571,Test,202.0,3.3666666666666667
365865485_3003231779_680605,5468075,Test,155.0,2.5833333333333335
36592267_33400930889_344628,5479150,Control,507.0,8.45
365943678_22266231018_818841,3663500,Test,167.0,2.783333333333333
365945719_90287600563_297617,9318961,Test,512.0,8.533333333333333
366115274_4919888970_55576,1786877,Control,412.0,6.866666666666666
366135500_68023479380_922316,5090382,Control,1018.0,16.966666666666665
366211149_45876016742_826379,9578004,Test,94.0,1.5666666666666667
366227791_67239965062_632073,2498729,Control,288.0,4.8
366257895_69776917002_568523,918073,Test,436.0,7.266666666666667
366274727_13149952912_903435,6291464,Test,300.0,5.0
366276030_46561251741_949893,4332527,Test,143.0,2.3833333333333333
366279520_56153876029_149000,6354599,Control,146.0,2.433333333333333
366302671_26793620595_434926,2186143,Test,319.0,5.316666666666666
366319952_27082146057_376023,9238418,Control,225.0,3.75
366332347_93198271879_914120,6314966,Control,1281.0,21.35
366371558_91541085161_764291,7657265,Test,395.0,6.583333333333333
366408833_79902100449_325966,6291861,Test,398.0,6.633333333333334
366472513_82286570382_451065,6088025,Test,316.0,5.266666666666667
366491279_97913307465_284431,7249861,Test,140.0,2.3333333333333335
366505581_74886597051_528761,309362,Test,278.0,4.633333333333334
366535597_25621743040_878336,7064582,Control,1283.0,21.383333333333333
3666081_34146400304_67353,8247035,Control,269.0,4.483333333333333
366615325_44098240249_511468,3665399,Control,282.0,4.7
366656031_34009813011_930602,3831213,Control,1222.0,20.366666666666667
366660733_74183026869_487206,5257748,Test,133.0,2.216666666666667
366706013_51303681569_950850,4211028,Control,377.0,6.283333333333333
366752657_83047900994_20256,9072929,Control,523.0,8.716666666666667
36679433_74223392852_494530,5179022,Test,550.0,9.166666666666666
366803541_62382966861_260307,2458407,Test,1081.0,18.016666666666666
366941138_93984597929_204765,4722457,Control,455.0,7.583333333333333
366946591_55620384202_912535,8938706,Control,293.0,4.883333333333334
366996427_23038308966_42368,3792840,Control,837.0,13.95
366997334_2458233182_404353,4833921,Control,353.0,5.883333333333334
367005660_17108734657_710529,4958552,Control,112.0,1.8666666666666667
367040910_62964245456_269268,7329937,Test,71.0,1.1833333333333333
367071833_61118287547_470801,8430107,Control,618.0,10.3
367165417_66965693494_434803,3734657,Test,2178.0,36.3
367211547_18760142684_867611,5823625,Control,269.0,4.483333333333333
367241434_54458679805_284343,3987597,Control,1653.0,27.55
367269173_45537431991_776438,7474517,Control,404.0,6.733333333333333
367282739_69419222137_997306,5810345,Control,666.0,11.1
367302626_81242335301_489005,2754521,Test,255.0,4.25
36733689_50794349092_237775,2561809,Test,484.0,8.066666666666666
367343727_41834214381_263926,6642024,Control,1935.0,32.25
367384683_54696942984_511717,5376682,Control,509.0,8.483333333333333
367409365_99147696241_138287,6618240,Test,493.0,8.216666666666667
367464761_81527541650_360929,4569058,Test,129.0,2.15
367469267_81763351891_36268,3286441,Control,259.0,4.316666666666666
367487853_99235509867_852251,5286363,Test,344.0,5.733333333333333
367509722_78188854157_592940,9793340,Control,664.0,11.066666666666666
367528899_97836578954_514644,5040493,Test,256.0,4.266666666666667
367601367_92295615822_748759,9440940,Control,255.0,4.25
367618575_46359358611_958223,7190805,Control,780.0,13.0
367638775_78572802206_118480,2876364,Test,158.0,2.6333333333333333
367746714_31841905860_83854,321523,Test,79.0,1.3166666666666667
367763567_11886771950_387229,4564948,Test,515.0,8.583333333333334
367795486_12720175543_241368,3083985,Control,184.0,3.066666666666667
367867312_25763436646_272957,5550353,Control,582.0,9.7
367911612_75987104452_860404,8821411,Test,433.0,7.216666666666667
36792086_54607201971_366677,8618682,Control,206.0,3.433333333333333
367991960_56694042803_838442,9807872,Test,195.0,3.25
367999113_85932487000_399138,9765552,Control,470.0,7.833333333333333
368002173_41804628732_128622,1708943,Test,215.0,3.5833333333333335
368060471_74434507729_719742,5166587,Control,244.0,4.066666666666666
368175530_88599899072_316451,9184276,Test,845.0,14.083333333333334
36819369_57416725374_631939,8049477,Test,199.0,3.316666666666667
368242653_13691815441_813280,3577586,Control,371.0,6.183333333333334
368264252_43827505345_511343,2937724,Control,587.0,9.783333333333333
368372612_32041332513_637406,9673235,Test,520.0,8.666666666666666
368433045_40876288318_939408,2227231,Control,425.0,7.083333333333333
368434333_65381013758_958822,7920730,Test,118.0,1.9666666666666666
368474998_9888351790_19569,4216690,Test,269.0,4.483333333333333
368518675_70438542341_891174,1222354,Test,450.0,7.5
368522441_2921688186_936890,1834244,Test,120.0,2.0
368606605_21951059786_941050,1542714,Control,379.0,6.316666666666666
368612179_50743360015_302653,7758940,Test,326.0,5.433333333333334
368621065_55513134501_466827,3561384,Test,209.0,3.4833333333333334
368629428_26552516834_430046,5580011,Test,123.0,2.05
36872498_5734634513_549916,9559072,Control,172.0,2.8666666666666667
368823356_35829567776_944160,4031173,Test,429.0,7.15
368834394_78214636226_608400,7222841,Control,171.0,2.85
368912306_5017670959_554456,5575459,Test,190.0,3.1666666666666665
368938595_9037397117_475208,8867707,Test,258.0,4.3
369050854_22438916605_973744,6888943,Test,318.0,5.3
369129508_98314584228_871855,2864415,Control,179.0,2.9833333333333334
369186087_83594195528_678896,9933766,Control,555.0,9.25
369198153_92765401204_558908,7830661,Test,970.0,16.166666666666668
369201262_91774986085_833700,8364167,Test,836.0,13.933333333333334
369301215_61088009216_32855,2463601,Control,553.0,9.216666666666667
36933536_92008252528_672466,672250,Test,76.0,1.2666666666666666
369363324_97828038084_863993,9281938,Control,303.0,5.05
36940909_5708170050_12582,426432,Control,663.0,11.05
369448641_56127000209_350403,9716956,Test,72.0,1.2
369481620_14148702676_951822,363451,Test,120.0,2.0
369493406_52443644422_603921,209511,Control,841.0,14.016666666666667
369547415_22653405143_545087,9533955,Control,140.0,2.3333333333333335
369576572_8709428803_117178,2456828,Control,193.0,3.216666666666667
369597191_21632712177_48283,7046975,Test,450.0,7.5
369600002_24972157410_58363,574136,Control,298.0,4.966666666666667
369600261_27321518965_744209,666879,Test,190.0,3.1666666666666665
369624756_84063690255_454258,8457877,Test,241.0,4.016666666666667
369639920_5946596034_14628,4749395,Test,189.0,3.15
369648504_14495398108_910107,4003764,Control,275.0,4.583333333333333
369671340_92899023278_739237,1689519,Control,156.0,2.6
369732287_46317629479_44903,3953921,Test,181.0,3.0166666666666666
36974714_40742979924_403697,6685212,Control,127.0,2.1166666666666667
369762530_84243629705_998345,652990,Control,615.0,10.25
36982530_74186935513_811020,7846813,Test,261.0,4.35
369841615_82592904008_540570,4234389,Test,259.0,4.316666666666666
369851385_87900869432_263965,7170156,Control,382.0,6.366666666666666
369888012_97476128146_296580,4530453,Test,346.0,5.766666666666667
36992090_62291200490_440824,2566413,Control,407.0,6.783333333333333
369924319_64368708057_609511,2076382,Test,144.0,2.4
369946006_56798452658_587606,8838610,Control,805.0,13.416666666666666
369950422_59492413361_745770,312984,Control,398.0,6.633333333333334
369954960_16526259630_516245,5916405,Test,1244.0,20.733333333333334
369958594_1692467324_261637,8170143,Control,285.0,4.75
369989206_82321235715_673212,5292870,Test,176.0,2.933333333333333
370021042_97093963077_973338,5001625,Test,1320.0,22.0
370022516_89398365945_980637,5347616,Control,296.0,4.933333333333334
370065983_82631694528_671041,9089595,Test,472.0,7.866666666666666
370093498_69438047972_711472,5355763,Test,172.0,2.8666666666666667
370129048_76114952835_698370,5407849,Test,154.0,2.566666666666667
370134820_3290868032_786971,9386619,Control,204.0,3.4
370228350_2057908432_645767,1240556,Test,408.0,6.8
370242884_21099040663_825642,7100335,Control,145.0,2.4166666666666665
370308240_80919799297_961777,2615994,Test,107.0,1.7833333333333334
370314910_17280160239_102609,7525142,Control,688.0,11.466666666666667
370370769_42766281514_413266,7193174,Control,161.0,2.683333333333333
370394069_15649527515_346188,9186415,Test,199.0,3.316666666666667
370418303_49351055722_910183,878571,Test,550.0,9.166666666666666
370433276_58726668409_170437,4112213,Control,685.0,11.416666666666666
370472276_1959268685_656624,7151107,Control,340.0,5.666666666666667
370504082_71323033638_80454,6780235,Test,108.0,1.8
370506566_48288416125_153658,7776170,Test,167.0,2.783333333333333
370693222_75042898559_986378,4732760,Test,101.0,1.6833333333333333
370887785_6113358751_399748,2048347,Test,228.0,3.8
370896930_71475281193_879849,3664748,Control,266.0,4.433333333333334
370919117_19210640841_486440,7243800,Test,161.0,2.683333333333333
370927002_9186816838_412504,3899244,Control,145.0,2.4166666666666665
370975189_39308215077_996644,7308018,Test,248.0,4.133333333333334
371007160_6522805677_335525,5315667,Test,92.0,1.5333333333333334
371052656_55603224209_860005,4330881,Test,426.0,7.1
371062691_1216767979_96419,2207194,Control,513.0,8.55
37109224_36522733047_30806,137061,Test,349.0,5.816666666666666
371102705_43673127064_648121,585261,Test,84.0,1.4
371114427_13267223077_684067,775176,Control,244.0,4.066666666666666
371139100_46395937960_392811,391025,Control,134.0,2.2333333333333334
371140861_73370980522_785495,8291632,Control,313.0,5.216666666666667
371146753_32233747045_327613,8210226,Test,447.0,7.45
371191839_70728460334_237601,9123885,Control,96.0,1.6
371207283_43769637574_147549,1706785,Test,149.0,2.4833333333333334
371233983_81857872306_873827,556786,Control,102.0,1.7
371245338_84935498289_589341,4329795,Test,485.0,8.083333333333334
37124644_70628453981_196426,361484,Control,156.0,2.6
371254434_15835921571_627754,2263285,Test,260.0,4.333333333333333
371294019_35315543487_154605,7605451,Control,199.0,3.316666666666667
371308435_52353408263_598666,589815,Control,224.0,3.7333333333333334
371310404_38085337960_312599,5351642,Test,550.0,9.166666666666666
371388293_85001014737_49226,2724633,Control,194.0,3.2333333333333334
371517128_49267955030_138884,9455946,Test,185.0,3.0833333333333335
371555504_15189301605_774204,2805354,Control,271.0,4.516666666666667
371602555_1688222718_795094,2738051,Control,1361.0,22.683333333333334
371613091_71732373000_151850,7395738,Control,147.0,2.45
371722665_96069975375_853701,5978090,Control,249.0,4.15
371755525_7681784539_770013,7617038,Test,232.0,3.8666666666666667
371797624_69096116276_229268,5221768,Test,390.0,6.5
371836892_3177847865_616542,6876874,Test,428.0,7.133333333333334
371874820_24106815898_241281,3681183,Test,260.0,4.333333333333333
371938665_92596141646_958406,9791481,Control,301.0,5.016666666666667
371949378_65525894894_167935,876235,Test,109.0,1.8166666666666667
371968407_45329029456_828758,8409579,Control,221.0,3.683333333333333
3719721_7816822388_434268,5132385,Test,114.0,1.9
371998884_33630390849_981663,4292879,Test,110.0,1.8333333333333333
372157003_6486904688_301435,177876,Control,105.0,1.75
37221568_98210613089_585133,7813642,Test,214.0,3.566666666666667
372249569_16285154444_309361,4488611,Control,275.0,4.583333333333333
372256687_44909764995_459529,7693057,Test,877.0,14.616666666666667
37225701_20124592758_370299,4348721,Test,72.0,1.2
372325184_7489865227_435604,115570,Test,82.0,1.3666666666666667
37233517_21383646919_467569,657899,Test,144.0,2.4
372366535_55039014970_929343,9928840,Test,627.0,10.45
37252809_98528136623_956639,1132005,Control,541.0,9.016666666666667
37253219_63633732871_750930,7000955,Test,959.0,15.983333333333333
372534224_44392801855_86456,2290934,Test,157.0,2.6166666666666667
372652311_57192440325_581022,4271845,Control,294.0,4.9
372709409_1419590678_261910,1499432,Test,188.0,3.1333333333333333
372717064_795948317_276684,3455139,Test,332.0,5.533333333333333
37274170_19033787531_822032,7931001,Test,234.0,3.9
372783423_81799283275_806838,4784980,Control,342.0,5.7
372827183_98218130516_719216,239772,Control,209.0,3.4833333333333334
37284072_48830816704_433154,6867301,Test,621.0,10.35
372879155_80769621898_782716,9476934,Test,307.0,5.116666666666666
372981234_68216375103_207118,5891447,Control,232.0,3.8666666666666667
373048808_40427160552_850468,6046772,Test,506.0,8.433333333333334
3731154_65856220759_887634,49709,Test,418.0,6.966666666666667
